r,k,s,t,c
0.0243,2.745,2.27,0.465753425,0.0283
0.0243,2.745,2.408,0.465753425,0.055
0.0243,2.745,2.444,0.465753425,0.072
0.0243,2.749,2.605,0.465753425,0.1135
0.0243,2.749,2.841,0.465753425,0.2943
0.0243,2.75,2.541,0.465753425,0.4597
0.0243,2.75,2.616,0.465753425,0.177
0.0243,2.75,2.841,0.465753425,0.2934
0.0243,2.75,2.896,0.465753425,0.372
0.0243,2.75,3.05,0.465753425,0.3872
0.0243,2.75,3.469,0.465753425,0.7992
0.0243,2.755,2.877,0.465753425,0.2721
0.0243,2.755,3.05,0.465753425,0.3813
0.0243,2.794,2.408,0.465753425,0.046
0.0243,2.794,2.444,0.465753425,0.06
0.0243,2.798,2.605,0.465753425,0.0919
0.0243,2.798,2.841,0.465753425,0.2572
0.0243,2.8,2.541,0.465753425,0.4488
0.0243,2.8,2.616,0.465753425,0.1553
0.0243,2.8,2.841,0.465753425,0.2551
0.0243,2.8,2.896,0.465753425,0.3417
0.0243,2.8,3.05,0.465753425,0.346
0.0243,2.8,3.469,0.465753425,0.7581
0.0243,2.804,2.877,0.465753425,0.2441
0.0243,2.804,3.05,0.465753425,0.3412
0.0243,2.843,2.408,0.465753425,0.038
0.0243,2.847,2.605,0.465753425,0.0735
0.0243,2.847,2.841,0.465753425,0.2227
0.0243,2.85,2.541,0.465753425,0.4403
0.0243,2.85,2.616,0.465753425,0.1372
0.0243,2.85,2.841,0.465753425,0.2205
0.0243,2.85,2.896,0.465753425,0.3119
0.0243,2.85,3.05,0.465753425,0.3059
0.0243,2.85,3.469,0.465753425,0.72
0.0243,2.853,2.877,0.465753425,0.2182
0.0243,2.853,3.05,0.465753425,0.3027
0.0243,2.892,2.408,0.465753425,0.031
0.0243,2.896,2.841,0.465753425,0.191
0.0243,2.9,2.541,0.465753425,0.3935
0.0243,2.9,2.616,0.465753425,0.1204
0.0243,2.9,2.841,0.465753425,0.1888
0.0243,2.9,2.896,0.465753425,0.2841
0.0243,2.9,3.05,0.465753425,0.2691
0.0243,2.9,3.469,0.465753425,0.6695
0.0243,2.903,2.877,0.465753425,0.1935
0.0243,2.903,3.05,0.465753425,0.2679
0.0243,2.946,2.841,0.465753425,0.1612
0.0243,2.95,2.541,0.465753425,0.3669
0.0243,2.95,2.616,0.465753425,0.1058
0.0243,2.95,2.841,0.465753425,0.1604
0.0243,2.95,2.896,0.465753425,0.2606
0.0243,2.95,3.05,0.465753425,0.2358
0.0243,2.95,3.469,0.465753425,0.6286
0.0243,2.952,2.877,0.465753425,0.1717
0.0243,2.952,3.05,0.465753425,0.2345
0.0243,3,2.541,0.465753425,0.362
0.0243,3,2.616,0.465753425,0.0924
0.0243,3,2.841,0.465753425,0.1345
0.0243,3,2.896,0.465753425,0.2372
0.0243,3,3.05,0.465753425,0.2044
0.0243,3,3.469,0.465753425,0.596
0.0243,3.044,2.841,0.465753425,0.1153
0.0243,3.05,2.877,0.465753425,0.1337
0.0243,3.05,3.05,0.465753425,0.1765
0.0243,3.1,2.541,0.465753425,0.3496
0.0243,3.1,2.616,0.465753425,0.0723
0.0243,3.1,2.841,0.465753425,0.094
0.0243,3.1,2.896,0.465753425,0.1953
0.0243,3.1,3.05,0.465753425,0.1521
0.0243,3.1,3.469,0.465753425,0.529
0.0243,3.142,2.841,0.465753425,0.081
0.0243,3.149,2.877,0.465753425,0.103
0.0243,3.149,3.05,0.465753425,0.1326
0.0243,3.2,2.541,0.465753425,0.337
0.0243,3.2,2.616,0.465753425,0.0566
0.0243,3.2,2.841,0.465753425,0.0671
0.0243,3.2,2.896,0.465753425,0.1595
0.0243,3.2,3.05,0.465753425,0.1101
0.0243,3.2,3.469,0.465753425,0.4521
0.0243,3.24,2.841,0.465753425,0.0566
0.0243,3.247,2.877,0.465753425,0.079
0.0243,3.247,3.05,0.465753425,0.0946
0.0243,3.3,2.541,0.465753425,0.328
0.0243,3.3,2.616,0.465753425,0.0452
0.0243,3.3,2.841,0.465753425,0.0457
0.0243,3.3,2.896,0.465753425,0.1308
0.0243,3.3,3.05,0.465753425,0.0815
0.0243,3.3,3.469,0.465753425,0.384
0.0243,3.345,2.877,0.465753425,0.0608
0.0243,3.345,3.05,0.465753425,0.0707
0.0243,3.4,2.541,0.465753425,0.3
0.0243,3.4,2.616,0.465753425,0.0365
0.0243,3.4,3.05,0.465753425,0.0598
0.0243,3.4,3.469,0.465753425,0.3279
0.0243,3.444,3.05,0.465753425,0.0526
0.0243,3.5,2.541,0.465753425,0.2933
0.0243,3.5,2.616,0.465753425,0.0299
0.0243,3.5,3.05,0.465753425,0.044
0.0243,3.5,3.469,0.465753425,0.2919
0.0243,3.5,4.784,0.465753425,1.3244
0.0243,3.6,2.541,0.465753425,0.2827
0.0243,3.6,2.616,0.465753425,0.0248
0.0243,3.6,3.469,0.465753425,0.2465
0.0243,3.6,4.123,0.465753425,0.633
0.0243,3.6,4.784,0.465753425,1.2319
0.0243,3.7,4.123,0.465753425,0.5483
0.0243,3.7,4.784,0.465753425,1.1406
0.0243,3.8,4.123,0.465753425,0.4685
0.0243,3.8,4.784,0.465753425,1.0538
0.0243,3.9,4.123,0.465753425,0.3953
0.0243,3.9,4.784,0.465753425,0.9645
0.0243,4,4.123,0.465753425,0.3295
0.0243,4,4.784,0.465753425,0.8832
0.0243,4.1,4.123,0.465753425,0.2716
0.0243,4.1,4.784,0.465753425,0.8002
0.0243,4.2,4.123,0.465753425,0.2276
0.0243,4.2,4.784,0.465753425,0.7237
0.0243,4.3,4.123,0.465753425,0.1811
0.0243,4.3,4.784,0.465753425,0.653
0.0243,4.4,4.123,0.465753425,0.1462
0.0243,4.4,4.784,0.465753425,0.5844
0.0243,4.5,4.123,0.465753425,0.1171
0.0243,4.5,4.784,0.465753425,0.5321
0.0243,4.6,4.784,0.465753425,0.4713
0.0243,4.7,4.784,0.465753425,0.4192
0.0243,4.8,4.784,0.465753425,0.374
0.0243,4.9,4.784,0.465753425,0.333
0.0243,1.8,1.969,0.473972603,0.3296
0.0243,1.85,1.969,0.473972603,0.2935
0.0243,1.9,1.969,0.473972603,0.2607
0.0243,1.908,2.018,0.473972603,0.2277
0.0243,1.95,1.969,0.473972603,0.2296
0.0243,1.957,2.018,0.473972603,0.1922
0.0243,2,1.969,0.473972603,0.2017
0.0243,2.006,2.018,0.473972603,0.1615
0.0243,2.05,1.969,0.473972603,0.1751
0.0243,2.05,2.273,0.473972603,0.3372
0.0243,2.055,2.018,0.473972603,0.1342
0.0243,2.055,2.071,0.473972603,0.1737
0.0243,2.1,1.969,0.473972603,0.1512
0.0243,2.1,2.273,0.473972603,0.2986
0.0243,2.104,2.018,0.473972603,0.1103
0.0243,2.104,2.071,0.473972603,0.1429
0.0243,2.15,1.969,0.473972603,0.1297
0.0243,2.15,2.273,0.473972603,0.2625
0.0243,2.153,2.018,0.473972603,0.0893
0.0243,2.153,2.071,0.473972603,0.1174
0.0243,2.153,2.192,0.473972603,0.2002
0.0243,2.156,2.34,0.473972603,0.3027
0.0243,2.16,2.426,0.473972603,0.3727
0.0243,2.2,1.969,0.473972603,0.1149
0.0243,2.2,2.192,0.473972603,0.1702
0.0243,2.2,2.273,0.473972603,0.2284
0.0243,2.2,2.57,0.473972603,0.6336
0.0243,2.202,2.018,0.473972603,0.0726
0.0243,2.202,2.071,0.473972603,0.0959
0.0243,2.202,2.192,0.473972603,0.1689
0.0243,2.205,2.273,0.473972603,0.2246
0.0243,2.205,2.34,0.473972603,0.2665
0.0243,2.209,2.426,0.473972603,0.3258
0.0243,2.25,1.969,0.473972603,0.0971
0.0243,2.25,2.018,0.473972603,0.0564
0.0243,2.25,2.071,0.473972603,0.0774
0.0243,2.25,2.192,0.473972603,0.1415
0.0243,2.25,2.258,0.473972603,0.1532
0.0243,2.25,2.273,0.473972603,0.1966
0.0243,2.25,2.57,0.473972603,0.6032
0.0243,2.254,2.273,0.473972603,0.1941
0.0243,2.254,2.34,0.473972603,0.2359
0.0243,2.258,2.426,0.473972603,0.2821
0.0243,2.299,2.071,0.473972603,0.0617
0.0243,2.299,2.192,0.473972603,0.1172
0.0243,2.3,1.969,0.473972603,0.0837
0.0243,2.3,2.192,0.473972603,0.1165
0.0243,2.3,2.258,0.473972603,0.12
0.0243,2.3,2.273,0.473972603,0.1688
0.0243,2.3,2.57,0.473972603,0.568
0.0243,2.303,2.273,0.473972603,0.1665
0.0243,2.303,2.34,0.473972603,0.2042
0.0243,2.307,2.426,0.473972603,0.2409
0.0243,2.348,2.071,0.473972603,0.049
0.0243,2.348,2.192,0.473972603,0.0964
0.0243,2.35,2.192,0.473972603,0.096
0.0243,2.35,2.258,0.473972603,0.0935
0.0243,2.35,2.273,0.473972603,0.1422
0.0243,2.35,2.57,0.473972603,0.5117
0.0243,2.35,2.694,0.473972603,0.4202
0.0243,2.352,2.273,0.473972603,0.1412
0.0243,2.352,2.34,0.473972603,0.1794
0.0243,2.356,2.426,0.473972603,0.2018
0.0243,2.397,2.071,0.473972603,0.0383
0.0243,2.397,2.192,0.473972603,0.0792
0.0243,2.4,2.192,0.473972603,0.0787
0.0243,2.4,2.258,0.473972603,0.071
0.0243,2.4,2.273,0.473972603,0.1186
0.0243,2.4,2.57,0.473972603,0.4683
0.0243,2.4,2.694,0.473972603,0.3816
0.0243,2.401,2.273,0.473972603,0.1186
0.0243,2.401,2.34,0.473972603,0.1557
0.0243,2.405,2.426,0.473972603,0.167
0.0243,2.446,2.192,0.473972603,0.0641
0.0243,2.45,2.192,0.473972603,0.0635
0.0243,2.45,2.258,0.473972603,0.0519
0.0243,2.45,2.273,0.473972603,0.0988
0.0243,2.45,2.34,0.473972603,0.1328
0.0243,2.45,2.57,0.473972603,0.4367
0.0243,2.45,2.694,0.473972603,0.3476
0.0243,2.455,2.426,0.473972603,0.1369
0.0243,2.46,2.939,0.473972603,0.557
0.0243,2.495,2.192,0.473972603,0.0525
0.0243,2.5,2.192,0.473972603,0.0512
0.0243,2.5,2.258,0.473972603,0.0364
0.0243,2.5,2.273,0.473972603,0.0816
0.0243,2.5,2.34,0.473972603,0.1134
0.0243,2.5,2.57,0.473972603,0.4077
0.0243,2.5,2.694,0.473972603,0.3157
0.0243,2.504,2.426,0.473972603,0.1112
0.0243,2.509,2.939,0.473972603,0.514
0.0243,2.549,2.273,0.473972603,0.0673
0.0243,2.549,2.34,0.473972603,0.0969
0.0243,2.55,2.192,0.473972603,0.0413
0.0243,2.55,2.273,0.473972603,0.0662
0.0243,2.55,2.39,0.473972603,0.4085
0.0243,2.55,2.57,0.473972603,0.3802
0.0243,2.55,2.694,0.473972603,0.2816
0.0243,2.55,3.187,0.473972603,0.6667
0.0243,2.553,2.426,0.473972603,0.0897
0.0243,2.558,2.939,0.473972603,0.4731
0.0243,2.598,2.273,0.473972603,0.055
0.0243,2.598,2.34,0.473972603,0.0821
0.0243,2.6,2.273,0.473972603,0.0518
0.0243,2.6,2.39,0.473972603,0.4001
0.0243,2.6,2.57,0.473972603,0.347
0.0243,2.6,2.694,0.473972603,0.2545
0.0243,2.602,2.426,0.473972603,0.0711
0.0243,2.607,2.939,0.473972603,0.434
0.0243,2.647,2.273,0.473972603,0.0444
0.0243,2.647,2.34,0.473972603,0.0705
0.0243,2.65,2.273,0.473972603,0.0427
0.0243,2.65,2.39,0.473972603,0.3651
0.0243,2.65,2.57,0.473972603,0.3215
0.0243,2.65,2.694,0.473972603,0.2254
0.0243,2.65,2.83,0.473972603,0.3671
0.0243,2.65,3.187,0.473972603,0.5731
0.0243,2.651,2.83,0.473972603,0.3663
0.0243,2.657,2.939,0.473972603,0.3971
0.0243,2.696,2.273,0.473972603,0.0347
0.0243,2.696,2.34,0.473972603,0.0593
0.0243,2.7,2.273,0.473972603,0.0331
0.0243,2.7,2.39,0.473972603,0.3612
0.0243,2.7,2.57,0.473972603,0.2912
0.0243,2.7,2.694,0.473972603,0.2006
0.0243,2.7,2.83,0.473972603,0.3262
0.0243,2.7,3.068,0.473972603,0.4468
0.0243,2.7,3.187,0.473972603,0.5278
0.0243,2.706,2.939,0.473972603,0.3617
0.0243,2.706,3.068,0.473972603,0.4408
0.0243,2.745,2.273,0.473972603,0.0267
0.0243,2.745,2.34,0.473972603,0.0482
0.0243,2.749,2.83,0.473972603,0.2863
0.0243,2.75,2.39,0.473972603,0.335
0.0243,2.75,2.57,0.473972603,0.2696
0.0243,2.75,2.694,0.473972603,0.1802
0.0243,2.75,2.83,0.473972603,0.285
0.0243,2.75,3.068,0.473972603,0.4016
0.0243,2.75,3.187,0.473972603,0.4838
0.0243,2.755,2.939,0.473972603,0.3279
0.0243,2.755,3.068,0.473972603,0.3966
0.0243,2.794,2.34,0.473972603,0.0417
0.0243,2.798,2.83,0.473972603,0.2491
0.0243,2.8,2.39,0.473972603,0.335
0.0243,2.8,2.57,0.473972603,0.2492
0.0243,2.8,2.694,0.473972603,0.1599
0.0243,2.8,2.83,0.473972603,0.2477
0.0243,2.8,3.068,0.473972603,0.3602
0.0243,2.8,3.187,0.473972603,0.4451
0.0243,2.804,2.939,0.473972603,0.2975
0.0243,2.804,3.068,0.473972603,0.3563
0.0243,2.843,2.34,0.473972603,0.0345
0.0243,2.847,2.83,0.473972603,0.2151
0.0243,2.85,2.39,0.473972603,0.3158
0.0243,2.85,2.57,0.473972603,0.2273
0.0243,2.85,2.694,0.473972603,0.1413
0.0243,2.85,2.83,0.473972603,0.213
0.0243,2.85,3.068,0.473972603,0.3204
0.0243,2.85,3.187,0.473972603,0.404
0.0243,2.853,2.939,0.473972603,0.2686
0.0243,2.853,3.068,0.473972603,0.3165
0.0243,2.892,2.34,0.473972603,0.0295
0.0243,2.896,2.83,0.473972603,0.1838
0.0243,2.9,2.39,0.473972603,0.2977
0.0243,2.9,2.694,0.473972603,0.1242
0.0243,2.9,2.83,0.473972603,0.1814
0.0243,2.9,3.068,0.473972603,0.2814
0.0243,2.9,3.187,0.473972603,0.367
0.0243,2.903,2.939,0.473972603,0.2422
0.0243,2.903,3.068,0.473972603,0.2807
0.0243,2.946,2.83,0.473972603,0.1559
0.0243,2.95,2.39,0.473972603,0.2866
0.0243,2.95,2.694,0.473972603,0.1092
0.0243,2.95,2.83,0.473972603,0.1537
0.0243,2.95,3.068,0.473972603,0.2469
0.0243,2.95,3.187,0.473972603,0.3296
0.0243,2.952,2.939,0.473972603,0.2173
0.0243,2.952,3.068,0.473972603,0.2465
0.0243,3,2.39,0.473972603,0.2866
0.0243,3,2.694,0.473972603,0.0956
0.0243,3,2.83,0.473972603,0.1287
0.0243,3,3.068,0.473972603,0.2153
0.0243,3,3.187,0.473972603,0.2978
0.0243,3.044,2.83,0.473972603,0.1113
0.0243,3.05,2.939,0.473972603,0.1741
0.0243,3.05,3.068,0.473972603,0.1871
0.0243,3.1,2.39,0.473972603,0.275
0.0243,3.1,2.694,0.473972603,0.0738
0.0243,3.1,2.83,0.473972603,0.0908
0.0243,3.1,3.068,0.473972603,0.1624
0.0243,3.1,3.187,0.473972603,0.2382
0.0243,3.1,3.697,0.473972603,0.6646
0.0243,3.142,2.83,0.473972603,0.0782
0.0243,3.149,2.939,0.473972603,0.1381
0.0243,3.149,3.068,0.473972603,0.1393
0.0243,3.2,2.39,0.473972603,0.2637
0.0243,3.2,2.694,0.473972603,0.0544
0.0243,3.2,2.83,0.473972603,0.0631
0.0243,3.2,3.068,0.473972603,0.1179
0.0243,3.2,3.187,0.473972603,0.1896
0.0243,3.2,3.697,0.473972603,0.588
0.0243,3.24,2.83,0.473972603,0.0542
0.0243,3.247,2.939,0.473972603,0.1098
0.0243,3.247,3.068,0.473972603,0.0995
0.0243,3.3,2.39,0.473972603,0.2611
0.0243,3.3,2.694,0.473972603,0.0422
0.0243,3.3,3.068,0.473972603,0.0852
0.0243,3.3,3.187,0.473972603,0.1481
0.0243,3.3,3.697,0.473972603,0.5107
0.0243,3.345,2.939,0.473972603,0.0845
0.0243,3.345,3.068,0.473972603,0.0739
0.0243,3.4,2.39,0.473972603,0.2516
0.0243,3.4,2.694,0.473972603,0.031
0.0243,3.4,3.068,0.473972603,0.06
0.0243,3.4,3.187,0.473972603,0.1163
0.0243,3.4,3.697,0.473972603,0.4426
0.0243,3.444,3.068,0.473972603,0.0528
0.0243,3.5,2.39,0.473972603,0.2516
0.0243,3.5,3.068,0.473972603,0.0431
0.0243,3.5,3.187,0.473972603,0.0907
0.0243,3.5,3.697,0.473972603,0.3804
0.0243,3.6,2.39,0.473972603,0.2335
0.0243,3.6,3.697,0.473972603,0.3259
0.0243,3.6,4.139,0.473972603,0.6505
0.0243,3.7,3.697,0.473972603,0.2768
0.0243,3.7,4.139,0.473972603,0.5628
0.0243,3.8,3.697,0.473972603,0.2334
0.0243,3.8,4.139,0.473972603,0.4801
0.0243,3.9,3.697,0.473972603,0.1948
0.0243,3.9,4.139,0.473972603,0.4047
0.0243,4,3.697,0.473972603,0.1599
0.0243,4,4.139,0.473972603,0.3384
0.0243,4,4.457,0.473972603,0.5146
0.0243,4.1,3.697,0.473972603,0.132
0.0243,4.1,4.139,0.473972603,0.2772
0.0243,4.1,4.457,0.473972603,0.4487
0.0243,4.2,3.697,0.473972603,0.1119
0.0243,4.2,4.139,0.473972603,0.2265
0.0243,4.2,4.457,0.473972603,0.3811
0.0243,4.3,3.697,0.473972603,0.0925
0.0243,4.3,4.139,0.473972603,0.1829
0.0243,4.3,4.457,0.473972603,0.3296
0.0243,4.4,3.697,0.473972603,0.0734
0.0243,4.4,4.139,0.473972603,0.146
0.0243,4.4,4.457,0.473972603,0.278
0.0243,4.5,3.697,0.473972603,0.0604
0.0243,4.5,4.139,0.473972603,0.119
0.0243,4.5,4.457,0.473972603,0.2376
0.0243,4.6,3.697,0.473972603,0.0514
0.0243,4.6,4.457,0.473972603,0.2
0.0243,4.7,4.457,0.473972603,0.1678
0.0243,4.8,4.457,0.473972603,0.142
0.0243,1.8,1.982,0.476712329,0.3477
0.0243,1.85,1.982,0.476712329,0.3085
0.0243,1.9,1.982,0.476712329,0.2752
0.0243,1.908,2.029,0.476712329,0.239
0.0243,1.95,1.982,0.476712329,0.2451
0.0243,1.957,2.029,0.476712329,0.1983
0.0243,2,1.982,0.476712329,0.2151
0.0243,2.006,2.029,0.476712329,0.167
0.0243,2.05,1.982,0.476712329,0.1901
0.0243,2.05,2.225,0.476712329,0.2946
0.0243,2.055,2.029,0.476712329,0.1397
0.0243,2.055,2.067,0.476712329,0.1727
0.0243,2.1,1.982,0.476712329,0.1639
0.0243,2.1,2.225,0.476712329,0.2605
0.0243,2.104,2.029,0.476712329,0.1145
0.0243,2.104,2.067,0.476712329,0.1417
0.0243,2.15,1.982,0.476712329,0.1424
0.0243,2.15,2.225,0.476712329,0.2277
0.0243,2.15,2.239,0.476712329,0.3104
0.0243,2.153,2.029,0.476712329,0.0928
0.0243,2.153,2.067,0.476712329,0.1168
0.0243,2.153,2.199,0.476712329,0.2038
0.0243,2.156,2.307,0.476712329,0.2748
0.0243,2.16,2.432,0.476712329,0.3826
0.0243,2.2,1.982,0.476712329,0.1254
0.0243,2.2,2.199,0.476712329,0.1726
0.0243,2.2,2.225,0.476712329,0.196
0.0243,2.2,2.239,0.476712329,0.2839
0.0243,2.2,2.539,0.476712329,0.6192
0.0243,2.2,2.892,0.476712329,0.7975
0.0243,2.202,2.029,0.476712329,0.076
0.0243,2.202,2.067,0.476712329,0.0938
0.0243,2.202,2.199,0.476712329,0.1713
0.0243,2.205,2.225,0.476712329,0.1933
0.0243,2.205,2.307,0.476712329,0.2442
0.0243,2.209,2.432,0.476712329,0.336
0.0243,2.25,1.982,0.476712329,0.1084
0.0243,2.25,2.029,0.476712329,0.0593
0.0243,2.25,2.067,0.476712329,0.0763
0.0243,2.25,2.199,0.476712329,0.1437
0.0243,2.25,2.225,0.476712329,0.1686
0.0243,2.25,2.239,0.476712329,0.2575
0.0243,2.25,2.258,0.476712329,0.1543
0.0243,2.25,2.539,0.476712329,0.5692
0.0243,2.25,2.892,0.476712329,0.7553
0.0243,2.254,2.225,0.476712329,0.1661
0.0243,2.254,2.307,0.476712329,0.2138
0.0243,2.258,2.432,0.476712329,0.2908
0.0243,2.299,2.067,0.476712329,0.0608
0.0243,2.299,2.199,0.476712329,0.1189
0.0243,2.3,1.982,0.476712329,0.0928
0.0243,2.3,2.199,0.476712329,0.1188
0.0243,2.3,2.225,0.476712329,0.1422
0.0243,2.3,2.239,0.476712329,0.239
0.0243,2.3,2.258,0.476712329,0.1227
0.0243,2.3,2.539,0.476712329,0.5282
0.0243,2.3,2.892,0.476712329,0.7044
0.0243,2.303,2.225,0.476712329,0.1411
0.0243,2.303,2.307,0.476712329,0.1865
0.0243,2.307,2.432,0.476712329,0.2488
0.0243,2.348,2.067,0.476712329,0.0478
0.0243,2.348,2.199,0.476712329,0.098
0.0243,2.35,2.199,0.476712329,0.0974
0.0243,2.35,2.225,0.476712329,0.1199
0.0243,2.35,2.239,0.476712329,0.2087
0.0243,2.35,2.258,0.476712329,0.095
0.0243,2.35,2.539,0.476712329,0.4917
0.0243,2.35,2.706,0.476712329,0.426
0.0243,2.35,2.892,0.476712329,0.6598
0.0243,2.352,2.225,0.476712329,0.1191
0.0243,2.352,2.307,0.476712329,0.1623
0.0243,2.356,2.432,0.476712329,0.2087
0.0243,2.397,2.067,0.476712329,0.0369
0.0243,2.397,2.199,0.476712329,0.0805
0.0243,2.4,2.199,0.476712329,0.0795
0.0243,2.4,2.225,0.476712329,0.0998
0.0243,2.4,2.239,0.476712329,0.19
0.0243,2.4,2.258,0.476712329,0.0733
0.0243,2.4,2.539,0.476712329,0.4557
0.0243,2.4,2.706,0.476712329,0.3898
0.0243,2.4,2.892,0.476712329,0.6217
0.0243,2.401,2.225,0.476712329,0.0995
0.0243,2.401,2.307,0.476712329,0.1398
0.0243,2.405,2.432,0.476712329,0.1739
0.0243,2.446,2.199,0.476712329,0.0655
0.0243,2.45,2.199,0.476712329,0.0642
0.0243,2.45,2.225,0.476712329,0.082
0.0243,2.45,2.239,0.476712329,0.1738
0.0243,2.45,2.258,0.476712329,0.0534
0.0243,2.45,2.307,0.476712329,0.1196
0.0243,2.45,2.539,0.476712329,0.419
0.0243,2.45,2.706,0.476712329,0.3545
0.0243,2.45,2.892,0.476712329,0.5772
0.0243,2.455,2.432,0.476712329,0.144
0.0243,2.46,2.928,0.476712329,0.5445
0.0243,2.495,2.199,0.476712329,0.053
0.0243,2.5,2.199,0.476712329,0.0515
0.0243,2.5,2.225,0.476712329,0.0676
0.0243,2.5,2.239,0.476712329,0.1536
0.0243,2.5,2.258,0.476712329,0.0379
0.0243,2.5,2.307,0.476712329,0.1015
0.0243,2.5,2.539,0.476712329,0.3791
0.0243,2.5,2.706,0.476712329,0.32
0.0243,2.5,2.892,0.476712329,0.5393
0.0243,2.504,2.432,0.476712329,0.1169
0.0243,2.509,2.928,0.476712329,0.5016
0.0243,2.549,2.225,0.476712329,0.0545
0.0243,2.549,2.307,0.476712329,0.0862
0.0243,2.55,2.199,0.476712329,0.0415
0.0243,2.55,2.225,0.476712329,0.0545
0.0243,2.55,2.239,0.476712329,0.1405
0.0243,2.55,2.488,0.476712329,0.4576
0.0243,2.55,2.539,0.476712329,0.347
0.0243,2.55,2.706,0.476712329,0.2869
0.0243,2.55,2.892,0.476712329,0.5007
0.0243,2.553,2.432,0.476712329,0.0958
0.0243,2.558,2.928,0.476712329,0.4612
0.0243,2.598,2.225,0.476712329,0.0443
0.0243,2.598,2.307,0.476712329,0.0728
0.0243,2.6,2.225,0.476712329,0.0436
0.0243,2.6,2.239,0.476712329,0.1241
0.0243,2.6,2.488,0.476712329,0.4258
0.0243,2.6,2.539,0.476712329,0.3255
0.0243,2.6,2.706,0.476712329,0.257
0.0243,2.6,2.892,0.476712329,0.4649
0.0243,2.602,2.432,0.476712329,0.0761
0.0243,2.607,2.928,0.476712329,0.4233
0.0243,2.647,2.225,0.476712329,0.0358
0.0243,2.647,2.307,0.476712329,0.0618
0.0243,2.65,2.225,0.476712329,0.035
0.0243,2.65,2.239,0.476712329,0.1112
0.0243,2.65,2.488,0.476712329,0.4152
0.0243,2.65,2.539,0.476712329,0.2871
0.0243,2.65,2.706,0.476712329,0.2304
0.0243,2.65,2.816,0.476712329,0.3596
0.0243,2.65,2.892,0.476712329,0.4282
0.0243,2.65,3.103,0.476712329,0.4848
0.0243,2.651,2.816,0.476712329,0.3596
0.0243,2.657,2.928,0.476712329,0.3851
0.0243,2.696,2.225,0.476712329,0.0288
0.0243,2.696,2.307,0.476712329,0.0521
0.0243,2.7,2.225,0.476712329,0.0266
0.0243,2.7,2.488,0.476712329,0.3965
0.0243,2.7,2.539,0.476712329,0.2664
0.0243,2.7,2.706,0.476712329,0.2054
0.0243,2.7,2.816,0.476712329,0.318
0.0243,2.7,2.892,0.476712329,0.3938
0.0243,2.7,3.081,0.476712329,0.4599
0.0243,2.7,3.103,0.476712329,0.4408
0.0243,2.706,2.928,0.476712329,0.3492
0.0243,2.706,3.081,0.476712329,0.4536
0.0243,2.745,2.225,0.476712329,0.0218
0.0243,2.745,2.307,0.476712329,0.0433
0.0243,2.749,2.816,0.476712329,0.2782
0.0243,2.75,2.488,0.476712329,0.3677
0.0243,2.75,2.539,0.476712329,0.2403
0.0243,2.75,2.706,0.476712329,0.1815
0.0243,2.75,2.816,0.476712329,0.2775
0.0243,2.75,2.892,0.476712329,0.3622
0.0243,2.75,3.081,0.476712329,0.4147
0.0243,2.75,3.103,0.476712329,0.4029
0.0243,2.755,2.928,0.476712329,0.3164
0.0243,2.755,3.081,0.476712329,0.4096
0.0243,2.794,2.307,0.476712329,0.0361
0.0243,2.798,2.816,0.476712329,0.2425
0.0243,2.8,2.488,0.476712329,0.3639
0.0243,2.8,2.539,0.476712329,0.233
0.0243,2.8,2.706,0.476712329,0.16
0.0243,2.8,2.816,0.476712329,0.2418
0.0243,2.8,2.892,0.476712329,0.3306
0.0243,2.8,3.081,0.476712329,0.3725
0.0243,2.8,3.103,0.476712329,0.3625
0.0243,2.804,2.928,0.476712329,0.2855
0.0243,2.804,3.081,0.476712329,0.3692
0.0243,2.843,2.307,0.476712329,0.0302
0.0243,2.847,2.816,0.476712329,0.2093
0.0243,2.85,2.488,0.476712329,0.354
0.0243,2.85,2.539,0.476712329,0.22
0.0243,2.85,2.706,0.476712329,0.1409
0.0243,2.85,2.816,0.476712329,0.2073
0.0243,2.85,2.892,0.476712329,0.3035
0.0243,2.85,3.081,0.476712329,0.3344
0.0243,2.85,3.103,0.476712329,0.3256
0.0243,2.853,2.928,0.476712329,0.2565
0.0243,2.853,3.081,0.476712329,0.3304
0.0243,2.892,2.307,0.476712329,0.0261
0.0243,2.896,2.816,0.476712329,0.179
0.0243,2.9,2.488,0.476712329,0.3526
0.0243,2.9,2.706,0.476712329,0.123
0.0243,2.9,2.816,0.476712329,0.1767
0.0243,2.9,2.892,0.476712329,0.2774
0.0243,2.9,3.081,0.476712329,0.2944
0.0243,2.9,3.103,0.476712329,0.2919
0.0243,2.903,2.928,0.476712329,0.2293
0.0243,2.903,3.081,0.476712329,0.2933
0.0243,2.946,2.816,0.476712329,0.1521
0.0243,2.95,2.488,0.476712329,0.3254
0.0243,2.95,2.706,0.476712329,0.1076
0.0243,2.95,2.816,0.476712329,0.1492
0.0243,2.95,2.892,0.476712329,0.253
0.0243,2.95,3.081,0.476712329,0.2607
0.0243,2.95,3.103,0.476712329,0.2593
0.0243,2.952,2.928,0.476712329,0.206
0.0243,2.952,3.081,0.476712329,0.2591
0.0243,3,2.488,0.476712329,0.3072
0.0243,3,2.706,0.476712329,0.0945
0.0243,3,2.816,0.476712329,0.1249
0.0243,3,2.892,0.476712329,0.2297
0.0243,3,3.081,0.476712329,0.2262
